label	text_a
1	三星的双卡手机中性价比较好的一款手机，购入一星期了，使用感觉不错，手感很好，样子也是我喜欢的类型，呵呵。
1	RCA红标碟版，上世纪五十年代末期RCA经典立体声录音，BMG日本后期重制，星外星引进发行。菲德勒与波土顿通俗管弦乐团获不少听众喜爱。星外星唱片近年赢得一定的爱好者拥趸。《波斯市场》、《马刀舞曲》等经典名曲，《多瑙河之波》、《溜冰圆舞曲》、《风流寡妇》、《绿袖子》等听众喜爱的曲目，精彩集萃。播放该唱片对播放设备的动态、音场定位是一定的考验。不适合在夜深人静时小音量播放。星外星的宣传语“汽车音响测试必选”可能有些不当，会降低某些室内HI-FI烧友的收藏欲望。
1	不愧为大师，的确是经典之作！不了解中国文化的人，想了解中国文化的人，自以为了解中国文化的人都应该看看！
1	BBC关于自然的所有DVD我都很喜欢因为喜欢大自然因为有很多事情自己经历不了透过BBC的片子能做到有一个愿望就是收集所有的关于自然、动物的BBC的碟片
1	我要一本了。
1	很好的学习资料！
1	不怎么怎么搞的,一带上去皮肤就过敏
1	这书看起来很豪华，里面是讲如何运用幽默的方法吗？休闲时可读一读。货到了通知我一下。
1	今天收到货，是正品，很不错的。自己再配个4G卡，很好用！
1	经经典作品，值得拥有，好的作品
1	在电视上看了银杉和红树两套，比较赞同评论者丁丁的说法。我个人觉得整篇内容衔接得挺好的，植物、动物、人文之间的衔接很流畅，文字也很优美。画面取得很好看，只是很多效果，譬如鸟捕食虫子的瞬间，之类的地方，还是不清晰到位。呵呵，不过这方面我是外行。我自己是植物学工作者，觉得这两集的内容也写得很好:)
1	什么意思啊？我前两天刚下订你们就降价，有没有搞错？
1	内容个人喜欢书的质量也不错
1	还不错，就是有点简单了，作为入门书可以了
1	看林达的书是一种享受，要不断的反思，作者将美国宪政体制及当代社会的琳琳种种的复杂问题以一种简单而饶有趣味的叙述方式呈现给了读者，如果不是专业研究美国，对很多读者而言足以，林达是旅美作家，不是旅美学者，不要对书的学术性史实性作太高的要求，要想深入了解美国，大家可以看看北大出版的《原则与妥协》，作者是华裔美国学者王希教授，王教授专攻美国宪政史，黑人史，书的可读性很强，学术价值与史料价值都很高，是国内研究美国宪政体制的权威著作，很值得一看，另外还可以看看南京大学中美文化交流中心任东来教授撰写的《宪政历程——影响美国历史进程的25个司法大案》，《在宪政舞台上——美国最高法院的历史轨迹》，商务印书馆出版的《联邦党人文集》更是研究美国政治制度的经典，希望看完这些书，能给大家带来一次轻松愉快的美国之旅
1	已经升级最新版。
1	Swissinfo：准美国第一夫人蜜雪儿赞老公朴实无华（法新社华盛顿1日电） 本月20日将成为美国第一夫人的蜜雪儿．欧巴马（Michelle Obama）今天接受电视专访，访谈中畅谈她与「朴实无华」的准总统老公初次邂逅的点点滴滴。蜜雪儿接受美国「有线电视新闻网」（CNN）访问时说：「乍听到巴拉克．欧巴马（Barack Obama）这个名字时，我的反应可能和许多人一样，我想这是什么名字啊？」 「我心想这家伙八成有点怪，可能有点像宅男书呆子，这个宅男书呆子的知识份子形象就在我心中形塑了。」 然而欧巴马之后进入芝加哥法律事务所成为她的同事，情况随之改观，在更加了解欧巴马后，蜜雪儿说：「我们一拍即合。」 「他风趣十足、谦逊自抑，又不致于过分矜持，十分脚踏实地，尽管他的身世背景比起我来要奇特许多。」 蜜雪儿说，欧巴马也坚持悠闲自若的生活方式，「他有社区组织的背景，不是吗？所以他不是华尔街西装革履那一型的人。」 蜜雪儿说，她的老公「多年来没啥改变」，且他如今穿着的衣裤与当年俩人结婚时一样，有几条裤子甚至破了还在穿。 「他不太在意别人怎么看他或是对于时尚的眼光，他在意的是议题。」
1	希望能尽快便宜一些！
1	SHE最棒！
1	东西不错,价格也划算... ...
1	很好的书,享受中
1	收货比较满意，质量不错。缺点：1、铃声太少，单调      2、子机待机时间太短      3、母机断开外接电源时，子机无法使用。
1	精选集每集都会讲述三个著名艺术家。如discovery一样，很实用，看完后可以收藏，等用时再拿来。
1	不同时候听，有不同的感觉！
1	如果你想对基金有一个系统了解，你可以选购此VCD.同时它的出发点只是入门，只有1G（上下加起来）所以请有一个合理定位
1	音质很动听,选曲很优秀,特别推荐,
1	小的还真不大...够放点剩菜大的和普通饭盒一样大
1	你们白色的W810C不能和黑色的是一样的供应商么? 人家东方CJ都比你们便宜  看到好多评论说你们卖得手机不好 你们卖得手机得配件怎么只有这么点?迪信通就比你们多了好多
1	主题内容非常健康，引导孩子正确的行为导向。
1	这才叫真正的经典，早晨一起床，就打开听这个，简直是一种享受
1	我和他都是狮子座哦..他的音乐超棒.这张专辑引进没有删歌 这是最好的卖点.
1	非常喜欢这个清新的小乐队
1	我买过E2100,音质好像比E1100好点,E1100样子比较有意思-_-
1	童年美好回忆。
1	用来收藏的，很值得
1	当礼物送人的，挺好！
1	书拿到以后，宝宝爸爸先看得津津有味，非常有想象力，现在的小孩子真幸福啊，有这么好的书可供他们学习。
1	挺好的。在家跟着一快跳，省钱还方便
1	超好听!真希望去看他们的现场演出!
1	对佛教有兴趣，但是不甚了解的人可以看这本书
1	比较好看
1	包装挺精美的,虽然剧本纸有点糙但是很全,中英对照.音质很清晰,总的来说,很值!推荐大家买
1	非常经典，回忆童年。孩子爱听。
1	内容不错，做起来不易。
1	很有针对性、实用性。
1	内容相当完善细致，讲解深入浅出。算法学习的必读教材之一！
1	唯一的遗憾就是整张盘的演奏时间过短，维瓦尔第的那首时间也实在是太短了！整张盘总共也只有46分钟。
1	一开始觉得音乐很一般的说后来慢慢的仔细去听她的声音很干净 清新总给人带来一种不同的感觉视觉效果很好让我们的心情会从失落中走出来继续快乐之旅让心灵放松的歌曲很喜欢纯净的声音
1	等了一個多月了啊！！終於到了！！！
1	继续FC，可惜只能继承级别，道具和魔法不能继承，另外豪华版的官方攻略手册太小，如果象FC的大开面的多好啊，快点出TC啊！！！！！
1	内容大家都知道的，效果还不错，挺清晰的，就是一盘太长了，好像要一个半小时。
1	好早之前买的~~送货挺快~~~CD看起来也不错~~歌就不用说了~~呵呵呵~~绝对要收藏么~
1	欧泊莱保湿乳用着蛮舒服，保湿效果还OK，只是缺少增白效果。不过用过皮肤看上去挺健康
1	10月份买的爱国者相机，就是这个T60，防抖效果不错，还有一些新的功能也给我带来全新的感觉，向全景拼接、笑脸快门什么的，很有意思。
1	中文配音的,这个系列的两个关于普拉提 的我都买了,都很好,搭配起来做相信很快能看到效果!
1	我女儿很喜欢，能提高对数学的兴趣
1	画质不错，没什么跳盘现象值得推荐！
1	让人了解自己，过一段时间就会拿出来看一下。
1	第一个《黄鹤楼》后面有些丢转的现象，其他的录音版本都很清楚，还算是比较全的。就是不知道能不能在车上的CD机里听？
1	年前还听了他们在北京21世纪剧院举办的现场音乐会，更震撼，看见两位老师还能保持艺术青春十分感慨。
1	CD不错，是正版的.
1	包装也很好满意
1	第一次是爸爸带我去电影院看的，那时还小，还真的对那些暗地里会动会说话的玩具充满遐想。如今不再天真，怎么办。收一张好碟子，重温儿时的快乐
1	The band's appeal also owes a good deal to Gary Lightbody, who maintains his status as the least famous frontman of a very famous band. He's the boy next door, a musical Everyman who's just as average looking as Chris Martin and only half as desperately self-effacing. Looks may have little to do with an artist's music, but such appearances help ground Snow Patrol's music, even while "Take Back the City" and "Please Take These Photos from My Hands" reach for the same stars that U2 routinely grab. When A Hundred Million Suns focuses on music — not saccharine radio fodder like "Chasing Cars," but actual music, with twists and turns that haven't been mapped out by generations of likeminded balladeers — the album wholly warrants Snow Patrol's fame, presenting a band that aspires to pop/rock grandeur without developing the accompanying ego. As a result, this is the group's best work yet. ~ Andrew Leahey, All Music Guidehttp://www.bbc.co.uk/music/artists/a66999a7-ae5c-460e-ba94-1a01143ae8...
